location,industry,fuels_consumed,date,value
aus,Transport_postal,Solarenergy,2011-12,0
aus,Transport_postal,Naturalgas,2011-12,13.4
aus,Transport_postal,Fueloil,2011-12,35.9
aus,Transport_postal,Diesel,2011-12,508.3
aus,Transport_postal,LPG,2011-12,51.9
aus,Commercial_services,Naturalgas,2011-12,49.5
aus,Commercial_services,Fueloil,2011-12,0.1
aus,Commercial_services,Diesel,2011-12,24.9
aus,Commercial_services,Solarenergy,2011-12,0.4
aus,Commercial_services,LPG,2011-12,3.3
aus,Commercial_services,Blackcoal,2011-12,0.1
aus,Commercial_services,Electricity,2011-12,206.6
aus,Transport_postal,Blackcoal,2011-12,2.5
aus,Commercial_services,Liquid/gasBiofuels,2011-12,0
aus,Electricity_gas_water_serv,LPG,2011-12,0.3
aus,Electricity_gas_water_serv,Browncoal,2011-12,732.8
aus,Electricity_gas_water_serv,Blackcoal,2011-12,1123.3
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2011-12,14.5
aus,Electricity_gas_water_serv,Electricity,2011-12,116.8
aus,Electricity_gas_water_serv,Naturalgas,2011-12,526.5
aus,Electricity_gas_water_serv,Fueloil,2011-12,5.8
aus,Electricity_gas_water_serv,Diesel,2011-12,30.6
aus,Residential,Electricity,2011-12,221.3
aus,Residential,Solarenergy,2011-12,12
aus,Residential,Naturalgas,2011-12,150.8
aus,Residential,Diesel,2011-12,1.1
aus,Residential,LPG,2011-12,15.3
aus,Manufacturing,Liquid/gasBiofuels,2011-12,3.5
aus,Manufacturing,Electricity,2011-12,243.6
aus,Manufacturing,Naturalgas,2011-12,425.1
aus,Manufacturing,Fueloil,2011-12,51.2
aus,Manufacturing,Diesel,2011-12,19.3
aus,Manufacturing,LPG,2011-12,24.6
aus,Mining,Liquid/gasBiofuels,2011-12,1.3
aus,Mining,Electricity,2011-12,87.9
aus,Mining,Naturalgas,2011-12,169.8
aus,Mining,Fueloil,2011-12,0.5
aus,Mining,Diesel,2011-12,174.4
aus,Agriculture,Electricity,2011-12,8.4
aus,Agriculture,Naturalgas,2011-12,0.6
aus,Agriculture,Diesel,2011-12,81.1
aus,Agriculture,LPG,2011-12,1.9
aus,Mining,LPG,2011-12,1.9
aus,Mining,Blackcoal,2011-12,4.8
aus,Manufacturing,Browncoal,2011-12,6.5
aus,Manufacturing,Blackcoal,2011-12,221.7
aus,Construction,LPG,2012-13,0.2
aus,Construction,Electricity,2012-13,0.5
aus,Construction,Naturalgas,2012-13,2.9
aus,Construction,Fueloil,2012-13,0.5
aus,Construction,Diesel,2012-13,20.6
aus,Transport_postal,Liquid/gasBiofuels,2012-13,9.2
aus,Transport_postal,Electricity,2012-13,17.9
aus,Transport_postal,Solarenergy,2012-13,0
aus,Transport_postal,Naturalgas,2012-13,14.3
aus,Transport_postal,Fueloil,2012-13,27.2
aus,Transport_postal,Diesel,2012-13,528.4
aus,Transport_postal,LPG,2012-13,51.7
aus,Commercial_services,Naturalgas,2012-13,50
aus,Commercial_services,Fueloil,2012-13,0.1
aus,Commercial_services,Diesel,2012-13,26.2
aus,Commercial_services,LPG,2012-13,3.5
aus,Commercial_services,Blackcoal,2012-13,0.1
aus,Commercial_services,Solarenergy,2012-13,0.4
aus,Commercial_services,Electricity,2012-13,213.8
aus,Commercial_services,Liquid/gasBiofuels,2012-13,0.4
aus,Transport_postal,Blackcoal,2012-13,0
aus,Electricity_gas_water_serv,LPG,2012-13,0
aus,Electricity_gas_water_serv,Browncoal,2012-13,639.6
aus,Electricity_gas_water_serv,Blackcoal,2012-13,1084.7
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2012-13,13.3
aus,Electricity_gas_water_serv,Electricity,2012-13,108.6
aus,Electricity_gas_water_serv,Naturalgas,2012-13,530.5
aus,Electricity_gas_water_serv,Fueloil,2012-13,5.6
aus,Electricity_gas_water_serv,Diesel,2012-13,31.8
aus,Residential,Electricity,2012-13,217.9
aus,Residential,Solarenergy,2012-13,12.8
aus,Residential,Naturalgas,2012-13,154.8
aus,Residential,Diesel,2012-13,1
aus,Residential,LPG,2012-13,15.7
aus,Manufacturing,Liquid/gasBiofuels,2012-13,1.6
aus,Manufacturing,Electricity,2012-13,235.7
aus,Manufacturing,Naturalgas,2012-13,439.6
aus,Manufacturing,Fueloil,2012-13,40
aus,Manufacturing,Diesel,2012-13,22.9
aus,Mining,Liquid/gasBiofuels,2012-13,1.7
aus,Mining,Electricity,2012-13,94.3
aus,Mining,Naturalgas,2012-13,183.6
aus,Mining,Fueloil,2012-13,0.3
aus,Mining,Diesel,2012-13,208.9
aus,Agriculture,Electricity,2012-13,8
aus,Agriculture,Naturalgas,2012-13,0.9
aus,Agriculture,Diesel,2012-13,82.1
aus,Agriculture,LPG,2012-13,1.9
aus,Mining,LPG,2012-13,1.7
aus,Mining,Blackcoal,2012-13,3.1
aus,Manufacturing,LPG,2012-13,23
aus,Manufacturing,Browncoal,2012-13,6.1
aus,Manufacturing,Blackcoal,2012-13,224.1
aus,Construction,Liquid/gasBiofuels,2013-14,0
aus,Construction,Electricity,2013-14,0.6
aus,Construction,Naturalgas,2013-14,2.9
aus,Construction,Fueloil,2013-14,0.5
aus,Construction,Diesel,2013-14,20.4
aus,Construction,LPG,2013-14,0.3
aus,Transport_postal,Liquid/gasBiofuels,2013-14,8.5
aus,Transport_postal,Electricity,2013-14,18.4
aus,Transport_postal,Solarenergy,2013-14,0
aus,Transport_postal,Naturalgas,2013-14,13.8
aus,Transport_postal,Fueloil,2013-14,30.9
aus,Transport_postal,Diesel,2013-14,547.2
aus,Transport_postal,LPG,2013-14,52.4
aus,Commercial_services,Fueloil,2013-14,0.1
aus,Commercial_services,Diesel,2013-14,27.3
aus,Commercial_services,LPG,2013-14,3.5
aus,Commercial_services,Blackcoal,2013-14,0.1
aus,Commercial_services,Naturalgas,2013-14,54
aus,Commercial_services,Solarenergy,2013-14,0.4
aus,Commercial_services,Electricity,2013-14,214.5
aus,Transport_postal,Blackcoal,2013-14,0
aus,Commercial_services,Liquid/gasBiofuels,2013-14,0.6
aus,Electricity_gas_water_serv,LPG,2013-14,0.3
aus,Electricity_gas_water_serv,Browncoal,2013-14,621.8
aus,Electricity_gas_water_serv,Blackcoal,2013-14,1024
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2013-14,15.8
aus,Electricity_gas_water_serv,Electricity,2013-14,107
aus,Electricity_gas_water_serv,Naturalgas,2013-14,542
aus,Electricity_gas_water_serv,Fueloil,2013-14,6.8
aus,Electricity_gas_water_serv,Diesel,2013-14,40.1
aus,Residential,Electricity,2013-14,207.7
aus,Residential,Solarenergy,2013-14,12.9
aus,Residential,Naturalgas,2013-14,158.9
aus,Residential,Diesel,2013-14,1.1
aus,Residential,LPG,2013-14,15.4
aus,Manufacturing,Liquid/gasBiofuels,2013-14,1.5
aus,Manufacturing,Electricity,2013-14,233.3
aus,Manufacturing,Naturalgas,2013-14,439.2
aus,Manufacturing,Fueloil,2013-14,33.3
aus,Manufacturing,Diesel,2013-14,23.4
aus,Manufacturing,LPG,2013-14,20.6
aus,Mining,Liquid/gasBiofuels,2013-14,2.6
aus,Mining,Electricity,2013-14,106.1
aus,Mining,Naturalgas,2013-14,195
aus,Mining,Fueloil,2013-14,0.9
aus,Mining,Diesel,2013-14,213
aus,Mining,LPG,2013-14,1.7
aus,Agriculture,Electricity,2013-14,8.8
aus,Agriculture,Naturalgas,2013-14,1.4
aus,Agriculture,Diesel,2013-14,81.2
aus,Agriculture,LPG,2013-14,1.9
aus,Mining,Blackcoal,2013-14,3.1
aus,Manufacturing,Browncoal,2013-14,6
aus,Manufacturing,Blackcoal,2013-14,212.9
aus,Construction,LPG,2014-15,0.6
aus,Construction,Electricity,2014-15,0.6
aus,Construction,Liquid/gasBiofuels,2014-15,0
aus,Construction,Naturalgas,2014-15,2.9
aus,Construction,Fueloil,2014-15,0.5
aus,Construction,Diesel,2014-15,20.1
aus,Transport_postal,Liquid/gasBiofuels,2014-15,6.4
aus,Transport_postal,Electricity,2014-15,20.4
aus,Transport_postal,Naturalgas,2014-15,14.7
aus,Transport_postal,Fueloil,2014-15,23
aus,Transport_postal,Diesel,2014-15,579.2
aus,Transport_postal,LPG,2014-15,51.3
aus,Commercial_services,Naturalgas,2014-15,55.1
aus,Commercial_services,Fueloil,2014-15,0.1
aus,Commercial_services,Diesel,2014-15,27.8
aus,Commercial_services,Solarenergy,2014-15,0.4
aus,Commercial_services,LPG,2014-15,3.7
aus,Commercial_services,Blackcoal,2014-15,0.1
aus,Commercial_services,Electricity,2014-15,231.7
aus,Transport_postal,Blackcoal,2014-15,0
aus,Commercial_services,Liquid/gasBiofuels,2014-15,0.6
aus,Electricity_gas_water_serv,LPG,2014-15,0
aus,Electricity_gas_water_serv,Browncoal,2014-15,668.1
aus,Electricity_gas_water_serv,Blackcoal,2014-15,1045.7
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2014-15,15.9
aus,Electricity_gas_water_serv,Electricity,2014-15,108
aus,Electricity_gas_water_serv,Naturalgas,2014-15,564.6
aus,Electricity_gas_water_serv,Fueloil,2014-15,2.5
aus,Electricity_gas_water_serv,Diesel,2014-15,55.2
aus,Residential,Electricity,2014-15,213.6
aus,Residential,Solarenergy,2014-15,14.4
aus,Residential,Naturalgas,2014-15,162.3
aus,Residential,Diesel,2014-15,1.2
aus,Residential,LPG,2014-15,14.9
aus,Manufacturing,Liquid/gasBiofuels,2014-15,1.8
aus,Manufacturing,Electricity,2014-15,217.9
aus,Manufacturing,Solarenergy,2014-15,0
aus,Manufacturing,Naturalgas,2014-15,420.4
aus,Manufacturing,Fueloil,2014-15,25.9
aus,Manufacturing,Diesel,2014-15,21.7
aus,Manufacturing,LPG,2014-15,21.2
aus,Mining,Liquid/gasBiofuels,2014-15,3.2
aus,Mining,Electricity,2014-15,107.9
aus,Mining,Naturalgas,2014-15,198.8
aus,Mining,Fueloil,2014-15,1
aus,Mining,Diesel,2014-15,202.2
aus,Agriculture,Electricity,2014-15,8.5
aus,Agriculture,Naturalgas,2014-15,1.3
aus,Agriculture,Diesel,2014-15,86
aus,Agriculture,LPG,2014-15,2
aus,Mining,LPG,2014-15,1.7
aus,Mining,Blackcoal,2014-15,1.3
aus,Manufacturing,Browncoal,2014-15,1.1
aus,Manufacturing,Blackcoal,2014-15,204.6
aus,Construction,LPG,2015-16,0.2
aus,Construction,Electricity,2015-16,0.7
aus,Construction,Liquid/gasBiofuels,2015-16,0
aus,Construction,Naturalgas,2015-16,2.9
aus,Construction,Fueloil,2015-16,0.4
aus,Construction,Diesel,2015-16,19.9
aus,Transport_postal,Liquid/gasBiofuels,2015-16,5.9
aus,Transport_postal,Electricity,2015-16,21.7
aus,Transport_postal,Solarenergy,2015-16,0
aus,Transport_postal,Naturalgas,2015-16,16.8
aus,Transport_postal,Fueloil,2015-16,23.6
aus,Transport_postal,Diesel,2015-16,600.2
aus,Transport_postal,LPG,2015-16,44.8
aus,Commercial_services,Naturalgas,2015-16,57.2
aus,Commercial_services,Fueloil,2015-16,0.1
aus,Commercial_services,Diesel,2015-16,28.5
aus,Commercial_services,Solarenergy,2015-16,0.4
aus,Commercial_services,LPG,2015-16,3.5
aus,Commercial_services,Blackcoal,2015-16,0.1
aus,Commercial_services,Electricity,2015-16,232
aus,Transport_postal,Blackcoal,2015-16,0
aus,Commercial_services,Liquid/gasBiofuels,2015-16,0.1
aus,Electricity_gas_water_serv,LPG,2015-16,0.3
aus,Electricity_gas_water_serv,Browncoal,2015-16,642.8
aus,Electricity_gas_water_serv,Blackcoal,2015-16,1111.3
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2015-16,14.7
aus,Electricity_gas_water_serv,Electricity,2015-16,113.3
aus,Electricity_gas_water_serv,Naturalgas,2015-16,573.8
aus,Electricity_gas_water_serv,Solvents,2015-16,0
aus,Electricity_gas_water_serv,Fueloil,2015-16,2.1
aus,Electricity_gas_water_serv,Diesel,2015-16,50.1
aus,Residential,Electricity,2015-16,213.9
aus,Residential,Solarenergy,2015-16,14.5
aus,Residential,Naturalgas,2015-16,165.8
aus,Residential,LPG,2015-16,17.6
aus,Manufacturing,Liquid/gasBiofuels,2015-16,2.1
aus,Manufacturing,Electricity,2015-16,218
aus,Manufacturing,Solarenergy,2015-16,0
aus,Manufacturing,Naturalgas,2015-16,404.6
aus,Manufacturing,Fueloil,2015-16,8
aus,Manufacturing,Diesel,2015-16,17.7
aus,Mining,Liquid/gasBiofuels,2015-16,0.2
aus,Mining,Electricity,2015-16,119.3
aus,Mining,Naturalgas,2015-16,242.5
aus,Mining,Fueloil,2015-16,0.7
aus,Mining,Diesel,2015-16,202.5
aus,Agriculture,Electricity,2015-16,8
aus,Agriculture,Naturalgas,2015-16,1.3
aus,Agriculture,Diesel,2015-16,91.1
aus,Agriculture,LPG,2015-16,2.1
aus,Mining,LPG,2015-16,1.5
aus,Mining,Blackcoal,2015-16,3.2
aus,Manufacturing,LPG,2015-16,20.7
aus,Manufacturing,Browncoal,2015-16,0.1
aus,Manufacturing,Blackcoal,2015-16,211.1
aus,Construction,Liquid/gasBiofuels,2016-17,0
aus,Construction,Electricity,2016-17,0.8
aus,Construction,Naturalgas,2016-17,2.9
aus,Construction,Fueloil,2016-17,0.4
aus,Construction,Diesel,2016-17,19.6
aus,Construction,LPG,2016-17,0.2
aus,Transport_postal,Liquid/gasBiofuels,2016-17,5.7
aus,Transport_postal,Electricity,2016-17,21.2
aus,Transport_postal,Solarenergy,2016-17,0
aus,Transport_postal,Naturalgas,2016-17,17.3
aus,Transport_postal,Fueloil,2016-17,23.8
aus,Transport_postal,Diesel,2016-17,621.1
aus,Transport_postal,LPG,2016-17,34.2
aus,Commercial_services,Fueloil,2016-17,0.1
aus,Commercial_services,Diesel,2016-17,29.3
aus,Commercial_services,LPG,2016-17,4.1
aus,Commercial_services,Blackcoal,2016-17,0.1
aus,Commercial_services,Naturalgas,2016-17,57.9
aus,Commercial_services,Solarenergy,2016-17,0.4
aus,Commercial_services,Electricity,2016-17,237.5
aus,Transport_postal,Blackcoal,2016-17,0
aus,Commercial_services,Liquid/gasBiofuels,2016-17,0
aus,Electricity_gas_water_serv,LPG,2016-17,0.1
aus,Electricity_gas_water_serv,Browncoal,2016-17,576.2
aus,Electricity_gas_water_serv,Blackcoal,2016-17,1148.8
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2016-17,14.3
aus,Electricity_gas_water_serv,Electricity,2016-17,112.7
aus,Electricity_gas_water_serv,Naturalgas,2016-17,555.6
aus,Electricity_gas_water_serv,Solvents,2016-17,0
aus,Electricity_gas_water_serv,Fueloil,2016-17,1.7
aus,Electricity_gas_water_serv,Diesel,2016-17,49.4
aus,Residential,Electricity,2016-17,213.3
aus,Residential,Solarenergy,2016-17,15.3
aus,Residential,Naturalgas,2016-17,165.7
aus,Residential,LPG,2016-17,15.4
aus,Manufacturing,Liquid/gasBiofuels,2016-17,2
aus,Manufacturing,Electricity,2016-17,206.9
aus,Manufacturing,Solarenergy,2016-17,0
aus,Manufacturing,Naturalgas,2016-17,386.4
aus,Manufacturing,Fueloil,2016-17,9.9
aus,Manufacturing,Diesel,2016-17,19.2
aus,Manufacturing,LPG,2016-17,18.3
aus,Mining,Liquid/gasBiofuels,2016-17,0.2
aus,Mining,Electricity,2016-17,129.5
aus,Mining,Naturalgas,2016-17,310
aus,Mining,Fueloil,2016-17,0.7
aus,Mining,Diesel,2016-17,215.8
aus,Agriculture,Electricity,2016-17,7.1
aus,Agriculture,Naturalgas,2016-17,1.1
aus,Agriculture,Diesel,2016-17,98.1
aus,Agriculture,LPG,2016-17,2.2
aus,Mining,LPG,2016-17,1.4
aus,Mining,Blackcoal,2016-17,3.7
aus,Manufacturing,Browncoal,2016-17,0.1
aus,Manufacturing,Blackcoal,2016-17,212.6
aus,Construction,Liquid/gasBiofuels,2017-18,0
aus,Construction,Electricity,2017-18,1
aus,Construction,Naturalgas,2017-18,3.3
aus,Construction,Fueloil,2017-18,0.4
aus,Construction,Diesel,2017-18,20.7
aus,Construction,LPG,2017-18,0.2
aus,Transport_postal,Liquid/gasBiofuels,2017-18,6.2
aus,Transport_postal,Electricity,2017-18,21.5
aus,Transport_postal,Solarenergy,2017-18,0
aus,Transport_postal,Naturalgas,2017-18,19.2
aus,Transport_postal,Fueloil,2017-18,24
aus,Transport_postal,Diesel,2017-18,671.8
aus,Transport_postal,LPG,2017-18,20.5
aus,Commercial_services,Naturalgas,2017-18,59.1
aus,Commercial_services,Fueloil,2017-18,0.1
aus,Commercial_services,Diesel,2017-18,30.4
aus,Commercial_services,LPG,2017-18,2.8
aus,Commercial_services,Blackcoal,2017-18,0.1
aus,Commercial_services,Solarenergy,2017-18,0.5
aus,Commercial_services,Electricity,2017-18,240.2
aus,Commercial_services,Liquid/gasBiofuels,2017-18,0
aus,Electricity_gas_water_serv,LPG,2017-18,0
aus,Electricity_gas_water_serv,Browncoal,2017-18,466.8
aus,Electricity_gas_water_serv,Blackcoal,2017-18,1176.1
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2017-18,15.1
aus,Electricity_gas_water_serv,Electricity,2017-18,111.3
aus,Electricity_gas_water_serv,Naturalgas,2017-18,579.3
aus,Electricity_gas_water_serv,Fueloil,2017-18,1.8
aus,Electricity_gas_water_serv,Diesel,2017-18,48
aus,Residential,Electricity,2017-18,212.9
aus,Residential,Solarenergy,2017-18,16.1
aus,Residential,Naturalgas,2017-18,165.6
aus,Residential,LPG,2017-18,15.5
aus,Manufacturing,Liquid/gasBiofuels,2017-18,2
aus,Manufacturing,Electricity,2017-18,208
aus,Manufacturing,Solarenergy,2017-18,0
aus,Manufacturing,Naturalgas,2017-18,385.1
aus,Manufacturing,Fueloil,2017-18,8.8
aus,Manufacturing,Diesel,2017-18,19.2
aus,Manufacturing,LPG,2017-18,17
aus,Mining,Liquid/gasBiofuels,2017-18,0
aus,Mining,Electricity,2017-18,137.4
aus,Mining,Naturalgas,2017-18,344.8
aus,Mining,Fueloil,2017-18,0.6
aus,Mining,Diesel,2017-18,235.5
aus,Agriculture,Electricity,2017-18,7.6
aus,Agriculture,Naturalgas,2017-18,1.2
aus,Agriculture,Diesel,2017-18,99.5
aus,Agriculture,LPG,2017-18,2.2
aus,Mining,LPG,2017-18,1.6
aus,Mining,Blackcoal,2017-18,4.3
aus,Manufacturing,Browncoal,2017-18,0
aus,Manufacturing,Blackcoal,2017-18,208.6
aus,Construction,LPG,2018-19,0.2
aus,Construction,Liquid/gasBiofuels,2018-19,0
aus,Construction,Electricity,2018-19,0.9
aus,Construction,Naturalgas,2018-19,2.8
aus,Construction,Fueloil,2018-19,0.4
aus,Construction,Diesel,2018-19,19.7
aus,Transport_postal,Liquid/gasBiofuels,2018-19,6.3
aus,Transport_postal,Electricity,2018-19,22.5
aus,Transport_postal,Solarenergy,2018-19,0
aus,Transport_postal,Naturalgas,2018-19,21.5
aus,Transport_postal,Fueloil,2018-19,34.9
aus,Transport_postal,Diesel,2018-19,696
aus,Transport_postal,LPG,2018-19,16.1
aus,Commercial_services,Fueloil,2018-19,0.1
aus,Commercial_services,Diesel,2018-19,28.3
aus,Commercial_services,LPG,2018-19,1.4
aus,Commercial_services,Naturalgas,2018-19,58.6
aus,Commercial_services,Solarenergy,2018-19,0.5
aus,Commercial_services,Electricity,2018-19,243.6
aus,Commercial_services,Liquid/gasBiofuels,2018-19,0
aus,Electricity_gas_water_serv,LPG,2018-19,0
aus,Electricity_gas_water_serv,Browncoal,2018-19,443.2
aus,Electricity_gas_water_serv,Blackcoal,2018-19,1160.5
aus,Electricity_gas_water_serv,Liquid/gasBiofuels,2018-19,15.3
aus,Electricity_gas_water_serv,Electricity,2018-19,111.1
aus,Electricity_gas_water_serv,Naturalgas,2018-19,575.1
aus,Electricity_gas_water_serv,Solvents,2018-19,0
aus,Electricity_gas_water_serv,Fueloil,2018-19,1.9
aus,Electricity_gas_water_serv,Diesel,2018-19,47
aus,Residential,Electricity,2018-19,211.4
aus,Residential,Solarenergy,2018-19,17
aus,Residential,Naturalgas,2018-19,168.8
aus,Residential,LPG,2018-19,16
aus,Manufacturing,Liquid/gasBiofuels,2018-19,2.1
aus,Manufacturing,Electricity,2018-19,204.3
aus,Manufacturing,Solarenergy,2018-19,0
aus,Manufacturing,Naturalgas,2018-19,372.2
aus,Manufacturing,Fueloil,2018-19,5.2
aus,Manufacturing,Diesel,2018-19,20.5
aus,Manufacturing,LPG,2018-19,17.1
aus,Mining,Liquid/gasBiofuels,2018-19,0
aus,Mining,Electricity,2018-19,149
aus,Mining,Naturalgas,2018-19,392.3
aus,Mining,Fueloil,2018-19,0.7
aus,Mining,Diesel,2018-19,250.5
aus,Mining,LPG,2018-19,1.7
aus,Agriculture,Electricity,2018-19,7.8
aus,Agriculture,Naturalgas,2018-19,1.3
aus,Agriculture,Diesel,2018-19,85.9
aus,Agriculture,LPG,2018-19,1.9
aus,Mining,Blackcoal,2018-19,4.2
aus,Manufacturing,Browncoal,2018-19,0
aus,Manufacturing,Blackcoal,2018-19,198.4
nsw,Construction,Naturalgas,2000-01,0.2
nsw,Construction,Diesel,2000-01,4.7
nsw,Construction,Electricity,2000-01,0.1
nsw,Transport_postal,Electricity,2000-01,3.5
nsw,Transport_postal,Naturalgas,2000-01,1
nsw,Transport_postal,Fueloil,2000-01,17.4
nsw,Transport_postal,Diesel,2000-01,96.9
nsw,Transport_postal,LPG,2000-01,11.9
nsw,Commercial_services,Naturalgas,2000-01,9.2
nsw,Commercial_services,Diesel,2000-01,3.2
nsw,Commercial_services,LPG,2000-01,1.6
nsw,Commercial_services,Blackcoal,2000-01,0.5
nsw,Commercial_services,Electricity,2000-01,45.8
nsw,Electricity_gas_water_serv,Blackcoal,2000-01,614.9
nsw,Electricity_gas_water_serv,Electricity,2000-01,32.2
nsw,Electricity_gas_water_serv,Naturalgas,2000-01,20.4
nsw,Electricity_gas_water_serv,Diesel,2000-01,2
nsw,Residential,Blackcoal,2000-01,0.1
nsw,Residential,Electricity,2000-01,71.2
nsw,Residential,Solarenergy,2000-01,0.6
nsw,Residential,Naturalgas,2000-01,21
nsw,Residential,Diesel,2000-01,0.2
nsw,Residential,LPG,2000-01,2.8
nsw,Manufacturing,Liquid/gasBiofuels,2000-01,1.5
nsw,Manufacturing,Electricity,2000-01,85.5
nsw,Manufacturing,Naturalgas,2000-01,93.1
nsw,Manufacturing,Fueloil,2000-01,1.5
nsw,Manufacturing,Diesel,2000-01,1
nsw,Manufacturing,LPG,2000-01,9.8
nsw,Mining,Electricity,2000-01,11.3
nsw,Mining,Naturalgas,2000-01,1.2
nsw,Mining,Diesel,2000-01,10.7
nsw,Agriculture,Electricity,2000-01,2.6
nsw,Agriculture,Diesel,2000-01,24.7
nsw,Agriculture,LPG,2000-01,0.3
nsw,Manufacturing,Blackcoal,2000-01,122
nsw,Construction,Electricity,2001-02,0.2
nsw,Construction,Naturalgas,2001-02,0.2
nsw,Construction,Diesel,2001-02,4.5
nsw,Transport_postal,Electricity,2001-02,3.4
nsw,Transport_postal,Naturalgas,2001-02,1.1
nsw,Transport_postal,Fueloil,2001-02,17.9
nsw,Transport_postal,Diesel,2001-02,101.3
nsw,Commercial_services,Naturalgas,2001-02,9.3
nsw,Commercial_services,Diesel,2001-02,3.9
nsw,Commercial_services,LPG,2001-02,0.8
nsw,Commercial_services,Blackcoal,2001-02,0.5
nsw,Commercial_services,Electricity,2001-02,47.6
nsw,Transport_postal,LPG,2001-02,12.1
nsw,Electricity_gas_water_serv,Blackcoal,2001-02,619
nsw,Electricity_gas_water_serv,Electricity,2001-02,31.4
nsw,Electricity_gas_water_serv,Naturalgas,2001-02,21.3
nsw,Electricity_gas_water_serv,Diesel,2001-02,2
nsw,Residential,Blackcoal,2001-02,0.1
nsw,Residential,Electricity,2001-02,72.4
nsw,Residential,Solarenergy,2001-02,0.6
nsw,Residential,Naturalgas,2001-02,21.6
nsw,Residential,Diesel,2001-02,0.2
nsw,Residential,LPG,2001-02,2.9
nsw,Manufacturing,Liquid/gasBiofuels,2001-02,2.1
nsw,Manufacturing,Electricity,2001-02,85
nsw,Manufacturing,Naturalgas,2001-02,89.5
nsw,Manufacturing,Fueloil,2001-02,1.7
nsw,Manufacturing,Diesel,2001-02,1
nsw,Manufacturing,LPG,2001-02,10
nsw,Mining,Electricity,2001-02,11.5
nsw,Mining,Naturalgas,2001-02,1.3
nsw,Mining,Diesel,2001-02,11.7
nsw,Agriculture,Electricity,2001-02,2.3
nsw,Agriculture,Diesel,2001-02,25.4
nsw,Agriculture,LPG,2001-02,0.3
nsw,Manufacturing,Blackcoal,2001-02,123.9
nsw,Construction,Electricity,2002-03,0.2
nsw,Construction,Naturalgas,2002-03,0.2
nsw,Construction,Diesel,2002-03,4.4
nsw,Transport_postal,Electricity,2002-03,5.1
nsw,Transport_postal,Naturalgas,2002-03,2.1
nsw,Transport_postal,Fueloil,2002-03,15
nsw,Transport_postal,Diesel,2002-03,105.5
nsw,Transport_postal,LPG,2002-03,11.9
nsw,Commercial_services,Naturalgas,2002-03,9.5
nsw,Commercial_services,Diesel,2002-03,3.4
nsw,Commercial_services,LPG,2002-03,0.8
